gene,log2FC,pval,-log10p,gene_name
YDR205W,3.8414344195180674,0.1445511578072467,0.839978425423385,MSC2
YNL110C,3.15993778553717,0.14460677325673993,0.839811364585507,NOP15
YER022W,2.7788639322893167,0.14472802449263042,0.8394473658811449,SRB4
YLR034C,2.8259161382834534,0.14476599986559105,0.8393334257398505,SMF3
YCL026C-B,1.0690675638222173,0.14480851312153792,0.8392059057284541,HBN1
YDR211W,-3.036406014484711,0.1453230578683074,0.8376654723468936,GCD6
YPR052C,0.8578584036049418,0.1456345848517754,0.8367354778616529,NHP6A
YJL069C,3.9341996932013004,0.1458415663736656,0.836118679900348,UTP18
YBL065W,0.7171163536125984,0.14603604784467258,0.8355399288206083,YBL065W
YLR057W,2.452996668122068,0.14616819789122198,0.8351471074242732,MNL2
YHR204W,5.979852790933623,0.14626757509229035,0.8348519385311381,MNL1
YCR011C,-7.2701128531244725,0.14647570717183603,0.8342343965798088,ADP1
YNR034W,2.2042885497227944,0.14664041114228177,0.8337463303932624,SOL1
YKR075C,4.5747186255312124,0.14678334111601768,0.8333232310134481,YKR075C
YBR149W,1.6337655137132925,0.14737392557944992,0.8315793480825512,ARA1
YHR070W,3.011495359420499,0.14737776783133585,0.8315680255434137,TRM5
YDR093W,2.8664985597527464,0.14745688211018612,0.8313349532394909,DNF2
YPR022C,3.297375769390857,0.14747725437230283,0.8312749563795766,SDD4
YLR269C,1.5429500042840165,0.14753617911713818,0.831101468063691,YLR269C
YMR297W,1.1221761727325763,0.14789816197930625,0.8300372232120664,PRC1
YJR003C,3.46964727713462,0.14800928192225574,0.8297110483806089,MRX12
YKL018C-A,3.0146290100327167,0.14802323541476267,0.8296701074403499,YKL018C-A
YLR099C,3.0239415685595574,0.14815509883784403,0.8292833974472814,ICT1
YDR250C,1.0880609533529557,0.14850674990338028,0.8282538064196938,YDR250C
YBR158W,3.1142398450501303,0.14851253749769658,0.8282368814563531,AMN1
YPR191W,2.117899192931801,0.14872324065299938,0.8276211599334291,QCR2
YOL107W,4.071501447453862,0.1489346663008848,0.8270042033164117,YOL107W
YPL225W,-1.3585386707568716,0.14902716975712973,0.8267345463534508,YPL225W
YNL047C,3.6558794950059337,0.14915993475782016,0.8263478152700016,SLM2
YKL144C,4.189442860509703,0.14932329113990792,0.8258724466311492,RPC25
YLR101C,1.1343635092020303,0.1497368152352435,0.8246714081551464,YLR101C
YER165C-A,1.680883688497852,0.1499141962846084,0.8241572392254918,YER165C-A
YER002W,-3.0290015169509585,0.15002042682692585,0.8238496032494343,NOP16
YLR245C,3.2442835389486517,0.15013323541145077,0.8235231561375658,CDD1
YGR097W,2.3004651335911857,0.15018353033361379,0.8233776910163417,ASK10
YGR122W,4.093823260888853,0.15032405050877837,0.8229715306063645,YGR122W
YDR012W,0.7796637059658411,0.1504919724740896,0.822486665539824,RPL4B
YOR323C,1.2700363615536288,0.15051137643679532,0.8224306725817899,PRO2
YJL047C,4.389849736553797,0.1506926540486619,0.821907918115956,RTT101
YDR180W,3.0274859240391336,0.15107360409849538,0.820811409888518,SCC2
YJL087C,4.6880555938046555,0.1513160301050379,0.8201150612868549,TRL1
YDL087C,3.9080895842039096,0.15133284240999742,0.8200668107104108,LUC7
YBR183W,-2.654736230335652,0.15163172572250683,0.8192099222876763,YPC1
YGL070C,4.010140943059084,0.1517850939961699,0.8187708760892134,RPB9
YMR173W-A,-1.0275185224508179,0.15182810815535225,0.8186478194370703,YMR173W-A
YJL124C,1.4493577968223674,0.1518753225268729,0.8185127867761809,LSM1
YLR199C,3.884066941636514,0.15191768001368816,0.8183916804784287,PBA1
YJL207C,-2.303594146813957,0.15198182076890696,0.8182083568704693,LAA1
YPR161C,4.487418360339942,0.15244216351941814,0.8168948961772442,SGV1
YHR119W,5.328331034478747,0.15252173557597204,0.8166682614446624,SET1
YJR088C,2.905117649674619,0.1525446236162274,0.8166030943142751,EMC2
YPL103C,3.522300189296135,0.15284250641390076,0.8157558490731258,FMP30
YDR364C,4.984943326066375,0.15299527364965335,0.8153219852580862,CDC40
YDR081C,-4.645338762211391,0.15302672246786111,0.8152327233852052,PDC2
YPR097W,2.9719654329483736,0.15305718476199812,0.8151462790738188,YPR097W
YLR017W,2.4227969490173926,0.1534331546058167,0.8140807857158867,MEU1
YOL047C,4.458748607159412,0.15359876148486645,0.8136122861434183,LDS2
YDL232W,1.0593881259372602,0.15378618175067188,0.8130826857246988,OST4
YNL320W,4.791638044372042,0.1538180011535012,0.8129928365491443,YNL320W
YER161C,2.5412061470622467,0.15394278106612286,0.8126406719225631,SPT2
YGL107C,2.14508022440827,0.15396389403938285,0.8125811133060139,RMD9
YGR143W,3.9713824954805643,0.15397913882126382,0.8125381136343368,SKN1
YMR136W,2.8106014539134128,0.1541097047668432,0.8121700115477835,GAT2
YKR036C,4.1307419846814115,0.15415978508991682,0.8120289037906437,CAF4
YGR221C,3.1814571605456523,0.15428662478263175,0.8116717216029165,TOS2
YER074W,0.774648188870608,0.15428977873010774,0.8116628437887382,RPS24A
YNL176C,3.948682199475245,0.15433263665514207,0.8115422241607397,TDA7
YHR075C,2.2407132775885463,0.15456437744562332,0.8108905910220208,PPE1
YMR148W,2.6188962781431733,0.15469185052996162,0.8105325651829486,OSW5
YIL009C-A,2.495311117991477,0.1547940411398983,0.8102457616755493,EST3
YLR067C,0.7043301881032582,0.15482330515793818,0.8101636654897713,PET309
YGL229C,2.872802019764175,0.1548243536508591,0.810160724374753,SAP4
YLR356W,4.6957081620325445,0.155035561569319,0.8095686733012093,ATG33
YHR127W,4.402243747526978,0.15512390554021932,0.8093212695997097,YHR127W
YOR049C,3.7095197019305926,0.15521322449747543,0.809071278686073,RSB1
YML034W,-2.0047587431918727,0.15550670015810888,0.8082508942319541,SRC1
YJL079C,-2.6701410409555084,0.1555919790456253,0.8080127951741651,PRY1
YNL284C,1.8950330312453643,0.15561766530653845,0.8079411045848592,MRPL10
YLR126C,-0.9272490867795273,0.1557640758068728,0.8075326973555437,YLR126C
YMR262W,-5.050545804850443,0.15601682757339538,0.8068285572343997,YMR262W
YPL023C,3.3219394196452883,0.1560494901213737,0.80673764601714,MET12
YLR287C,3.108133427182366,0.15617252086148123,0.8063953794733401,YLR287C
YHR071W,1.3537716436866565,0.15624973164191125,0.8061807198817252,PCL5
YDL160C-A,3.572160337835452,0.15649123624000527,0.8055099786234559,MHF2
YPR167C,5.185923963552674,0.15687390433669754,0.804449294431862,MET16
YAL008W,-2.229315365100042,0.15701938517205954,0.804046727504463,FUN14
YPR065W,1.9976996196424923,0.1570427823365722,0.8039820189180107,ROX1
YGL212W,2.85140282924194,0.15707814874349058,0.8038842257822175,VAM7
YIL020C,3.7054457300246946,0.15731908889270352,0.803218577454365,HIS6
YHR181W,2.995869221813881,0.15749066946688017,0.802745170884419,SVP26
YOR114W,5.805868208613523,0.1576686569133603,0.8022546318611239,YOR114W
YDR439W,4.184310775937066,0.15801352612566053,0.8013057353854215,LRS4
YIL087C,5.096518514108458,0.15843235734148997,0.8001561158036807,AIM19
YOR128C,3.8966678445963336,0.1586671621081205,0.7995129459036635,ADE2
YHL010C,3.4516164603801864,0.15869910448295796,0.7994255239017813,ETP1
YHR033W,5.418288904249756,0.15883656600853752,0.7990495108027172,YHR033W
YGR142W,2.2403368960289503,0.15907653188203755,0.7983938858838958,BTN2
YGL117W,7.26919460358676,0.15921646904650016,0.7980120116857343,YGL117W
YGR052W,3.645347387086673,0.1593129454717348,0.7977489328083394,FMP48
YER140W,3.570991711349445,0.1594203701180287,0.7974561869258698,EMP65
YPL052W,2.880553437949168,0.15951081403539444,0.7972098686149723,OAZ1
YPL133C,3.668182381355587,0.15971363467007962,0.7966580067844045,RDS2
YLL056C,2.8174729897798207,0.1597618402217165,0.7965269456740706,YLL056C
YDR030C,3.668560848328318,0.1598794101417448,0.7962074626927552,RAD28
YJR130C,4.062227633931861,0.16000487334627897,0.7958667896242884,STR2
YJL093C,4.727526149558884,0.1601300359384396,0.7955271988810786,TOK1
YIL042C,3.856074429956895,0.16014739433597638,0.7954801230926546,PKP1
YAL043C,4.743917529757404,0.16015614737895972,0.7954563868688956,PTA1
YOR251C,4.119460557566078,0.16034368099294347,0.7949481505716524,TUM1
YDR059C,-2.5566288126195285,0.16050736665647458,0.7945050303940733,UBC5
YJR011C,-2.812948386876686,0.16053934929798483,0.7944185016486895,YJR011C
YLR025W,1.624538121683082,0.1605610990023224,0.7943596678685358,SNF7
YGR146C-A,1.901990745412969,0.16069522051392768,0.7939970400711023,YGR146C-A
YGR241C,4.105159680342271,0.1608372562473024,0.7936133442163539,YAP1802
YBR210W,-4.111892706129784,0.16111874480942037,0.7928539301349573,ERV15
YCL004W,3.2839023455135488,0.161229825850912,0.7925546151097682,PGS1
YGR193C,4.135655636431435,0.16183672555494794,0.7909229172355446,PDX1
YHR050W,2.8782790739222266,0.16184289807203506,0.7909063533871277,SMF2
YDL143W,1.1934799543442056,0.1619625256493811,0.7905854594472336,CCT4
YBL011W,2.614297740511255,0.16197275740668376,0.7905580243639275,SCT1
YGR191W,-3.197875916322873,0.16209482439792178,0.7902308517233988,HIP1
YLL018C-A,1.9483880718843496,0.16240248752059078,0.7894073229508007,COX19
YEL005C,-2.756767264667577,0.16258311537582984,0.7889245588641032,VAB2
YOR291W,2.2501249624315394,0.16261145143348546,0.7888488737526905,YPK9
YLR046C,2.973333409079148,0.1626696721125826,0.788693408721957,YLR046C
YOL018C,4.680037504074148,0.16269951038035207,0.7886137540049438,TLG2
YHR196W,2.2066545250408796,0.1629651531418384,0.787905250909704,UTP9
YDL196W,2.2178972169535305,0.1630517424171419,0.7876745558392777,YDL196W
YJR119C,2.499757067417307,0.16305196044755435,0.7876739751074174,JHD2
YMR246W,-1.6305565817050278,0.16308481791426838,0.7875864669361331,FAA4
YNL314W,2.871812719245889,0.16321292314895328,0.7872454569174687,DAL82
YPR008W,4.472149219486158,0.1632658741060692,0.7871045821722668,HAA1
YDR410C,4.718386156945914,0.1633603244260274,0.7868534127676108,STE14
YNR055C,5.0608739450753575,0.16339351154111653,0.7867651935676103,HOL1
YNL041C,1.5493008925534535,0.16341147036435086,0.7867174622399266,COG6
YBR043C,5.237692690792785,0.1635958516381502,0.7862277130944156,QDR3
YLR149C-A,1.6885664492294372,0.16365805270565373,0.7860626206059717,YLR149C-A
YNR002C,4.904895269755149,0.16386303528657475,0.7855190048287435,ATO2
YCR024C,3.5391104489997187,0.16410771054996878,0.784871013275761,SLM5
YOR356W,4.893810564827257,0.16421429711808355,0.784589034249547,CIR2
YHR042W,-1.30790989624673,0.16429594865185024,0.7843731456327343,NCP1
YJL056C,5.39842299218512,0.16437150240981238,0.7841734752325045,ZAP1
YDL069C,1.190790932876366,0.16445869850043637,0.7839431509996068,CBS1
YGR050C,2.306386464377616,0.16474556597117457,0.7831862653540766,YGR050C
YIL125W,2.104655436331892,0.16482389266164216,0.7829798333003456,KGD1
YOR156C,2.7566757816803995,0.1649248027602431,0.7827140266362576,NFI1
YPL248C,4.340588594166214,0.16496031906876418,0.782620512040738,GAL4
YKR011C,1.840058361303973,0.1649685993160997,0.78259871300751,YKR011C
YER060W-A,3.0768396572527537,0.16520307060379805,0.7819818847765789,FCY22
YIL074C,6.718924511674666,0.16528399561610757,0.7817691969555493,SER33
YDR428C,4.874351317386208,0.1653944455930845,0.7814790793589148,BNA7
YGR034W,0.6235904381722324,0.1654589704309884,0.7813096823991408,RPL26B
YDL099W,1.8620654083146115,0.16565671176607621,0.7807909635011877,BUG1
YOR138C,5.016439943776752,0.1656848802382856,0.78071712180809,RUP1
YPL096W,4.0540719374495495,0.16580115047102859,0.7804124602665304,PNG1
YNL193W,5.371335407660214,0.16590038989539596,0.7801525933052353,YNL193W
YER142C,3.0932110286266643,0.16592237732727264,0.7800950383614974,MAG1
YMR023C,4.30708142327459,0.16593136810655953,0.7800715060320481,MSS1
YDL237W,1.7588246052987622,0.166022587876226,0.7798328208596631,AIM6
YLR388W,0.6527906521147524,0.1660527314694349,0.7797539761189152,RPS29A
YNL078W,3.789742420187971,0.16608717681899948,0.7796638970593173,NIS1
YJL091C,5.524607664800739,0.1662247081660372,0.7793044208490694,GWT1
YMR168C,4.537343371086736,0.16626677622532177,0.779194523742125,CEP3
YJR075W,-2.0092488371199817,0.16631890736798852,0.7790583767646826,HOC1
YFL028C,4.866223462663639,0.16633826649116384,0.779007828867089,CAF16
YDR195W,3.74135686292898,0.1664262496586691,0.7787781733408302,REF2
YMR083W,-1.6706979322401538,0.1664526440192507,0.7787093018960154,ADH3
YBR080C,-2.450476847472942,0.16645827224618936,0.7786946174397049,SEC18
YHR214W-A,-3.6662777007161402,0.16653249844915605,0.7785010022783738,YHR214W-A
YPL042C,3.5705648729249413,0.1665694349317549,0.778404687552869,SSN3
YDR006C,3.576512602796448,0.16657689994854327,0.7783852245406152,SOK1
YLR293C,0.8709294755350573,0.16662095192656232,0.7782703886797332,GSP1
YBR214W,-2.775434622470858,0.16662979575952475,0.7782473380016355,SDS24
YKL070W,2.165830907358868,0.16694137270685372,0.7774360197519873,YKL070W
YLR008C,2.491321868548381,0.16703246177986417,0.7771991180628963,PAM18
YDL044C,2.145545153155706,0.16703356754360457,0.777196243019949,MTF2
YKL183W,5.0894697468124255,0.16732033542849745,0.7764512734566984,LOT5
YLR327C,2.829773723606207,0.16745155938537254,0.7761108037567862,TMA10
YNL082W,2.3980407442116256,0.16760238792674698,0.7757197980206495,PMS1
YDR518W,3.122084230933121,0.16760367125556033,0.7757164726474539,EUG1
YPL120W,-3.797654410330242,0.16774944563529923,0.775338906377619,VPS30
YPL168W,2.345903458525613,0.1677603659107276,0.7753106352797383,MRX4
YNL148C,1.85786545498992,0.16785178290211278,0.7750740413660011,ALF1
YAL031W-A,0.5543594432071605,0.16785188473152537,0.7750737778958264,YAL031W-A
YNL027W,3.6816199498744955,0.16786629141934553,0.7750365041020845,CRZ1
YJR005C-A,-0.9723923566467311,0.1678838076113055,0.7749911895330581,LSO1
YCR014C,2.8871940455437093,0.16788479714592258,0.774988629737903,POL4
YDR415C,-1.3138559115110409,0.1679230445661919,0.7748897002813594,YDR415C
YAL048C,0.7965196067457108,0.1679419642179334,0.7748407716931192,GEM1
YGL088W,1.0037603745638592,0.1680336957271706,0.7746036206490534,YGL088W
YBR217W,3.46854564311076,0.16804451579322174,0.7745756563549078,ATG12
YLR215C,4.260828827400393,0.16808281885454468,0.7744766771495302,CDC123
YFL051C,2.051306009537137,0.16812329505985563,0.7743721068162,YFL051C
YMR003W,0.2949075411135722,0.16827882941597622,0.773970517691114,AIM34
YPR026W,-5.962243204844331,0.16838090379325846,0.7737071637121085,ATH1
YKR046C,2.0206375862518313,0.16840183791848073,0.7736531729699878,PET10
YPL199C,0.5141130141441063,0.16856445634719272,0.7732339957826548,YPL199C
YOL146W,3.8684444059107497,0.16857242665835703,0.7732134613212367,PSF3
YPL131W,0.43532024533416924,0.1685820354476119,0.7731887068266574,RPL5
YDR010C,1.377118768284796,0.16865775184478837,0.772993692980279,YDR010C
YDR073W,-1.9867878822841079,0.16867846798421107,0.7729403521024243,SNF11
YNR068C,2.856384573804626,0.16872303832612856,0.7728256125218245,YNR068C
YPR074C,0.7708507095874909,0.16875599841733377,0.7727407812628693,TKL1
YDR362C,2.8945023995616626,0.16878307489525232,0.7726711053888484,TFC6
YPR005C,4.472364627871879,0.16878990856542553,0.7726535220786123,HAL1
YIR015W,1.0427869461486314,0.16879560513355252,0.7726388651220595,RPR2
YGL155W,3.705646629339279,0.16884133375325747,0.7725212258176053,CDC43
YER107W-A,2.025805833411391,0.16885946971724186,0.7724745789099933,YER107W-A
YAL021C,2.3216958555041454,0.16889610438141944,0.7723803673926641,CCR4
YLR402W,2.727289670059992,0.16891601044501728,0.7723291845415613,YLR402W
YLR399C,1.5623471728745952,0.16905772077482265,0.7719649904508096,BDF1
YOR124C,1.31412977793804,0.16918568587143484,0.7716363836730021,UBP2
YNR076W,0.15015687657852406,0.16928639497213768,0.771377943402866,PAU6
YPL035C,-4.581955576501211,0.16939045930636334,0.771111054378898,YPL035C
YJL181W,0.2854173265015568,0.1694008159349613,0.7710845021800588,RBH1
YML035C,2.0974918834223293,0.16944722596365752,0.7709655366438801,AMD1
YLR340W,0.6816014366324329,0.16959966111180907,0.7705750198706868,RPP0
YNL230C,3.070411788485648,0.16961960628623055,0.7705239491914281,ELA1
YPR178W,3.6177303836187553,0.16969039549739245,0.77034273812149,PRP4
YOR072W-A,1.5391878848797647,0.1697147998032446,0.7702802838306819,YOR072W-A
YHR197W,3.3614479327942326,0.16978048070363613,0.7701122411237568,RIX1
YER027C,2.7106943035793,0.16985357677876112,0.7699253033189851,GAL83
YOR304C-A,1.1352524136377906,0.16988243984670856,0.7698515103117259,BIL1
YJR006W,4.707363018525905,0.1699814760984051,0.7695984037192358,POL31
YER011W,-4.342584850215567,0.17000602157656217,0.7695356957325558,TIR1
YJR103W,4.147404969390296,0.17004574656260382,0.7694342268156055,URA8
YHR021W-A,1.0858294917936433,0.1703116342063189,0.7687556838105966,ECM12
YDL079C,4.162776147851046,0.17032708623023274,0.7687162829537825,MRK1
YHR143W,5.2585085462222,0.1704506806245762,0.768401260255521,DSE2
YBR145W,5.472607012587719,0.17049505902952153,0.7682882024034897,ADH5
YBR030W,3.743674032006924,0.17053221155070414,0.7681935757481212,RKM3
YAL068C,-1.046591004715225,0.17061208332013741,0.7679902138869963,PAU8
YOL116W,2.960999995562314,0.17064303030092792,0.7679114452327591,MSN1
YGL197W,1.9870651579001193,0.17069680729618367,0.7677746018297122,MDS3
YLR446W,2.231159790004905,0.17074692630676322,0.767647105508958,YLR446W
YDR350C,1.8643342538372838,0.17077231883560928,0.7675825244621409,ATP22
YPR202W,1.4404319423366831,0.17097033299825287,0.7670792424320093,YPR202W
YOL145C,1.4575757913837866,0.17106570292487866,0.7668370537173922,CTR9
YDR371W,2.3875807811791763,0.17107329818255662,0.7668177716215888,CTS2
YPR042C,2.1658655452186943,0.17122458738607982,0.7664338716718074,PUF2
YGR045C,1.088777501464876,0.17148560414105438,0.7657723322073212,YGR045C
YNL306W,1.0621567300999606,0.17160883596163928,0.7654603545374973,MRPS18
YMR145C,-3.6468932733367794,0.17168792500645436,0.7652602481557592,NDE1
YIL132C,3.076656978454234,0.1717732577334977,0.7650444477386783,CSM2
YGL240W,3.3208554780207042,0.17186325380409131,0.7648169701777492,DOC1
YPL236C,4.907437410599188,0.17194874448803446,0.764600990902795,ENV7
YGR179C,2.419362622837908,0.1722221852006676,0.7639109046266641,OKP1
YPL014W,2.3459888320839615,0.1722502008309808,0.7638402630648305,CIP1
YBL029W,4.036919522131236,0.17226330901243525,0.763807214660553,YBL029W
YGR263C,0.4967609876282758,0.172314497990979,0.7636781808654128,SAY1
YGR026W,1.430518656996654,0.17232135641885787,0.763660895505549,YGR026W
YGL101W,1.3369571980121662,0.17239556326082062,0.763473915287046,YGL101W
YDL009C,1.3561060217471375,0.1724537363776217,0.7633273917830808,YDL009C
YDR462W,0.497848047771105,0.1724596324099845,0.7633125439137186,MRPL28
YJL095W,2.184077008570703,0.17259191280297914,0.7629795580259406,BCK1
YOL010W,2.0778091197535176,0.1727776779445557,0.7625123670174782,RCL1
YBL061C,2.0636675733707945,0.17284029292736552,0.7623550063238331,SKT5
YBR271W,-4.64389866509658,0.17285476019875423,0.7623186560429763,EFM2
YEL041W,2.8076566707026296,0.17287531920102925,0.7622670049904123,YEF1
YDR138W,2.4137429072391563,0.17296747538513368,0.7620355534534504,HPR1
YML097C,3.344771930245258,0.17297875032476343,0.7620072447528328,VPS9
YKL213C,3.1736450208204245,0.17300459012832692,0.7619423740910993,DOA1
YDR198C,4.627524684288109,0.17301057493925845,0.7619273506434273,RKM2
YER055C,1.9857043481166183,0.17306294985425552,0.7617958980178003,HIS1
YBR141C,2.493639837253125,0.17306658015856388,0.7617867880113312,BMT2
YIL058W,1.781298132864743,0.17308113878744927,0.761750256023127,YIL058W
YLR187W,2.061953135179932,0.1730837809979737,0.7617436262499453,SKG3
YOR343C,3.2087658295724517,0.17315115107041681,0.7615746170116114,YOR343C
YEL050C,4.560031268144376,0.173221002233668,0.7613994529582869,RML2
YAL054C,4.487172875331843,0.17323444342279704,0.7613657549209486,ACS1
YPR153W,-0.3564459906732155,0.17331416632382254,0.7611659375467985,MAY24
YDR086C,0.7223597054048031,0.1733539863393629,0.761066167129691,SSS1
YIL068C,3.884008283455119,0.1735143499833297,0.7606646023666863,SEC6
YDR514C,4.597086805369314,0.17369761669703845,0.7602061404615131,YDR514C
YMR052W,2.3507654679194037,0.17370528257462306,0.7601869739643914,FAR3
YMR191W,1.3246579791051392,0.17387315094980163,0.7597674754704525,SPG5
YML074C,-0.9826917508575412,0.17409409746503443,0.7592159530746279,FPR3
YPL010W,1.5118163626420853,0.17413572052305096,0.7591121327607497,RET3
YOR279C,1.1438607241260346,0.1741850754886823,0.7589890589183774,RFM1
YBR039W,1.83915665031345,0.17438887097247419,0.7584812340219346,ATP3
YML072C,1.7233381569475608,0.17448843010354206,0.7582333647436168,TCB3
YLR085C,4.093209616677985,0.17467679252853277,0.7577647913324942,ARP6
YBR085C-A,1.2986822477392936,0.17470618825053366,0.7576917116429328,YBR085C-A
YLR274W,4.232945180915222,0.17472674682440298,0.7576406089888821,MCM5
YDR014W,2.1503007337178386,0.17477941702544517,0.7575097135700742,RAD61
YNL076W,3.9185427263301773,0.17482902614884377,0.7573864615771129,MKS1
YMR098C,2.926443020191795,0.17483004970915614,0.7573839189484426,ATP25
YKL171W,4.990933041099992,0.17507660800137828,0.7567718761585032,NNK1
YOR264W,0.5162574994903063,0.17514240631777842,0.7566086877255571,DSE3
YOR172W,4.708670463028419,0.17518656642506503,0.7564991992589524,YRM1
YDR322W,3.3046165765229145,0.1752429653453459,0.7563594065882204,MRPL35
YIL104C,4.25939439036916,0.17540579490678465,0.755956062882937,SHQ1
YDL202W,1.7340803157201,0.17546251732301985,0.755815644203181,MRPL11
YGR058W,3.8305451168176936,0.17560488468276894,0.7554634077848851,PEF1
YPR125W,1.5956392109288995,0.1756691327700116,0.7553045426899043,YLH47
YDR235W,4.19922754868101,0.17580139030526948,0.7549776946802268,PRP42
YLL055W,3.3895086000552532,0.17586084422889917,0.7548308463202368,YCT1
YJL099W,3.8279370687820915,0.1761876727191007,0.7540244810395018,CHS6
YBR168W,1.3557883407887998,0.17622562905992753,0.7539309304876081,PEX32
YBR146W,1.8550624026773503,0.1762266303833527,0.7539284628102049,MRPS9
YBR004C,-4.565231199117408,0.17626017587243192,0.7538458008745791,GPI18
YBR130C,-1.7162194571836604,0.17634062247668156,0.7536476304955938,SHE3
YOR370C,-4.658416228897557,0.17653368521048457,0.7531724126262773,MRS6
YMR181C,2.089492757868954,0.17680968871445418,0.752493940454535,YMR181C
YJR032W,4.23087961483851,0.17689591186394196,0.7522822036954032,CPR7
YDR062W,4.0182148804739874,0.17701613452073753,0.7519871471185632,LCB2
YKL189W,1.4269613415899032,0.1770944657871074,0.7517950103270057,HYM1
YLR361C-A,1.321400691071485,0.1771036678872702,0.7517724443056546,YLR361C-A
YGL027C,1.6349744891221947,0.17720475766487187,0.7515246221788614,CWH41
YCR104W,3.135902479184142,0.1772768910140075,0.7513478733060215,PAU3
YDR159W,-2.5348007993079014,0.17732938231795153,0.75121929868379,SAC3
YOR056C,2.6646969049535665,0.1773321393957052,0.7512125464223728,NOB1
YOL121C,0.7330809244045606,0.17743700520111272,0.7509558011972096,RPS19A
YOR113W,2.3565001032307156,0.17757522786207705,0.7506176193748756,AZF1
YGR015C,5.223807325388271,0.17776416848549054,0.7501557742840563,YGR015C
YPR061C,-3.6646294495195177,0.17779209162075973,0.750087560811532,JID1
YDL180W,3.7584793418080724,0.17789867934463907,0.7498272759490411,YDL180W
YGL226W,-1.7971982831765003,0.17812426875251028,0.74927690553809,MTC3
YBR122C,1.1518840835402735,0.17816993859851413,0.7491655696712235,MRPL36
YDR197W,3.447128145974954,0.17845980490501642,0.7484595861271215,CBS2
YHR149C,5.9667627142999375,0.17856387232433504,0.7482064045589591,SKG6
YGR072W,5.038279068471651,0.17878716076339107,0.7476636723959245,UPF3
YDL093W,2.814337660585374,0.1789210569161684,0.7473385450427295,PMT5
YPL080C,1.0887082846121672,0.1789391121400086,0.7472947218695014,YPL080C
YKL077W,1.5700142952973697,0.17896458330335474,0.7472329064378733,YKL077W
YBR147W,-2.037152282219678,0.17897258681122324,0.7472134847091793,RTC2
YLR071C,2.254207148850517,0.17904826996332315,0.7470298709604398,RGR1
YNL181W,-2.691569250978061,0.1791322377955748,0.746826248674568,PBR1
YCL012C,1.8732655763021762,0.17923310126142855,0.7465817805688194,YCL012C
YDL133C-A,-0.38358475507815815,0.17961703759931333,0.7456524706507687,RPL41B
YLR362W,0.5697558329135084,0.17965339976568306,0.745564559781318,STE11
YNR012W,3.598848411177419,0.17972305155304072,0.7453962160449831,URK1
YFL024C,2.9766327678425064,0.1800188949297936,0.7446819086018166,EPL1
YGL056C,2.1222932436412925,0.18011100981655753,0.7444597388382512,SDS23
YLR281C,0.46951196654788874,0.18018039982506615,0.7442924537053801,YLR281C
YOR227W,1.198178216159449,0.18030405628387872,0.7439945028844206,HER1
YNL092W,2.2616130348638483,0.18043164447857332,0.7436872926409914,YNL092W
YMR154C,0.7305936111544018,0.18054956652135323,0.7434035499267713,RIM13
YPL121C,2.2843104204313347,0.18070989081514283,0.7430180764989346,MEI5
YKL061W,3.2967464658748704,0.18072909223089292,0.742971932782822,BLI1
YJL216C,2.125200106515606,0.18083531129842356,0.7427167618877988,IMA5
YHL018W,1.6344693704113737,0.18085545255741273,0.7426683932894229,YHL018W
YKR010C,2.221972714008937,0.18107965020572667,0.7421303531091326,TOF2
YER058W,2.126396900908642,0.18108120222340976,0.7421266308254508,PET117
YPL026C,-2.938978211739032,0.18119197456316477,0.7418610422007057,SKS1
YLR051C,-2.962298578373727,0.18119592132030177,0.7418515824209198,FCF2
YDR339C,3.159559466013531,0.18133574973169345,0.7415165677706641,FCF1
YDR163W,2.0118638815053687,0.18156634795672388,0.74096464177859,CWC15
YDL030W,1.7798056216155766,0.18163905329942545,0.7407907703028205,PRP9
YJL013C,4.132542755424707,0.18165041706723445,0.7407636006650674,MAD3
YJL149W,4.475715972311411,0.18165628573682688,0.7407495699257463,DAS1
YPL157W,-4.155593740419895,0.18169750041881028,0.7406510471651887,TGS1
YKR082W,2.7214274632225273,0.18185427304318483,0.7402764898400997,NUP133
YGL003C,4.703634505400642,0.18211277708750653,0.7396595829039602,CDH1
YCR092C,5.112813363947357,0.18223934969877553,0.7393578429946569,MSH3
YDR287W,-2.0606553169686523,0.1823474649695914,0.7391002699557425,INM2
YBR178W,0.6863602906304751,0.18256837184324723,0.7385744574900487,YBR178W
YGL075C,3.834343483911785,0.18258220267560502,0.7385415578886505,MPS2
YKL086W,-1.9101075299066828,0.18258863384358232,0.7385262608249987,SRX1
YGL014W,3.6502522399056825,0.18261519121290215,0.7384630976367816,PUF4
YPR119W,-3.2610614173526393,0.18276326270091997,0.7381110974955314,CLB2
YDR108W,-4.353775756129123,0.18279871307247844,0.7380268660829784,TRS85
YDR329C,2.941832550286497,0.1829551129367093,0.737655449040609,PEX3
YEL042W,3.3641338850181293,0.18300242597046568,0.7375431530094446,GDA1
YPL163C,2.9295355955387063,0.18301542124112571,0.7375123142162882,SVS1
YGR283C,2.74380454554093,0.18306561665005525,0.7373932171476327,YGR283C
YIL094C,1.6189132534531927,0.1830714002849746,0.7373794965970473,LYS12
YNR069C,3.473572621506758,0.183148600467776,0.7371963956532415,BSC5
YKL027W,3.1178680585908674,0.18319044214905636,0.7370971891300009,TCD2
YML120C,3.3364178227497177,0.18319369107566033,0.7370894868810862,NDI1
